TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN0039410,2024-01-06,Power Bank,Electronics,East,Offline,3,47857.04,143571.12,Credit Card,CUST07410
TXN0020085,2024-01-06,Dress,Clothing,South,Online,2,573.69,1147.38,Cash,CUST00845
TXN0049176,2024-01-06,Sweater,Clothing,North,Offline,1,831.24,831.24,Cash,CUST08018
TXN0027021,2024-01-06,Spices Pack,Groceries,West,Online,1,878.57,878.57,Net Banking,CUST09324
TXN0013099,2024-01-06,Sugar 1kg,Groceries,North,Online,1,569.38,569.38,UPI,CUST11942
TXN0013366,2024-01-06,Shampoo,Beauty & Personal Care,South,Online,1,2153.9,2153.9,UPI,CUST04987
TXN0004257,2024-01-06,Tablet,Electronics,North,Online,2,9150.62,18301.24,UPI,CUST04945
TXN0000498,2024-01-06,Headphones,Electronics,East,Offline,1,46273.19,46273.19,Credit Card,CUST08480
TXN0003332,2024-01-06,Sketchbook,Books & Stationery,East,Offline,1,579.88,579.88,UPI,CUST00780
TXN0031102,2024-01-06,Headphones,Electronics,East,Offline,2,58445.14,116890.28,Cash,CUST05910
TXN0031511,2024-01-06,Water Bottle,Home & Kitchen,South,Offline,4,5191.2,20764.8,UPI,CUST03653
TXN0024854,2024-01-06,Lotion,Beauty & Personal Care,East,Online,1,525.68,525.68,UPI,CUST03808
TXN0006996,2024-01-06,Cycling Helmet,Sports & Fitness,East,Offline,3,2645.8,7937.4,UPI,CUST08744
TXN0016400,2024-01-06,Perfume,Beauty & Personal Care,West,Online,5,2021.43,10107.15,UPI,CUST09110
TXN0031055,2024-01-06,Rice 5kg,Groceries,North,Online,1,485.47,485.47,Credit Card,CUST11311
TXN0049229,2024-01-06,Cooking Oil 1L,Groceries,South,Offline,2,679.14,1358.28,Credit Card,CUST11465
TXN0010452,2024-01-06,Spices Pack,Groceries,West,Online,3,108.52,325.56,Cash,CUST00346
TXN0009667,2024-01-06,T-Shirt,Clothing,West,Online,2,1899.82,3799.64,UPI,CUST01070
TXN0014048,2024-01-06,Laptop,Electronics,East,Online,2,45359.54,90719.08,Credit Card,CUST09884
TXN0008047,2024-01-06,Running Shoes,Sports & Fitness,North,Offline,2,4529.35,9058.7,Credit Card,CUST06535
TXN0030284,2024-01-06,Jacket,Clothing,North,Online,2,670.49,1340.98,Credit Card,CUST05765
TXN0043975,2024-01-06,Sneakers,Clothing,North,Offline,4,1792.61,7170.44,Credit Card,CUST08300
TXN0014594,2024-01-06,Dumbbell Set,Sports & Fitness,East,Offline,2,3845.1,7690.2,UPI,CUST10159
TXN0034094,2024-01-06,Coffee Jar,Groceries,West,Offline,5,578.53,2892.65,Cash,CUST11730
TXN0027009,2024-01-06,Smartphone,Electronics,East,Online,1,53841.16,53841.16,UPI,CUST01060
TXN0011610,2024-01-06,Mixer Grinder,Home & Kitchen,West,Online,3,6429.05,19287.15,UPI,CUST00354
TXN0046095,2024-01-06,Cooking Oil 1L,Groceries,South,Online,1,885.63,885.63,UPI,CUST05952
TXN0008083,2024-01-06,Rice 5kg,Groceries,West,Offline,3,782.71,2348.13,UPI,CUST11853
TXN0034071,2024-01-06,Jacket,Clothing,East,Offline,2,909.83,1819.66,Credit Card,CUST10494
TXN0042538,2024-01-06,Headphones,Electronics,South,Online,2,10677.14,21354.28,Cash,CUST10318
TXN0046369,2024-01-06,Non-stick Pan,Home & Kitchen,South,Offline,1,725.64,725.64,UPI,CUST03690
TXN0027842,2024-01-06,Lotion,Beauty & Personal Care,South,Offline,1,440.19,440.19,Cash,CUST11630
TXN0011249,2024-01-06,Tea Powder,Groceries,South,Offline,2,444.06,888.12,UPI,CUST02611
TXN0019570,2024-01-06,Sunscreen,Beauty & Personal Care,East,Online,2,1887.22,3774.44,Credit Card,CUST02355
TXN0032313,2024-01-06,Pen Set,Books & Stationery,West,Offline,1,179.3,179.3,Credit Card,CUST06875
TXN0001210,2024-01-06,Smartwatch,Electronics,East,Online,1,21429.9,21429.9,UPI,CUST03292
TXN0014332,2024-01-06,Smartphone,Electronics,North,Online,2,17296.7,34593.4,Net Banking,CUST02595
TXN0044947,2024-01-06,Dress,Clothing,West,Online,1,2337.18,2337.18,Net Banking,CUST11226
TXN0033686,2024-01-06,Shampoo,Beauty & Personal Care,North,Online,5,759.92,3799.6,UPI,CUST05968
TXN0019729,2024-01-06,Bluetooth Speaker,Electronics,South,Offline,2,33644.98,67289.96,Credit Card,CUST04364
TXN0039336,2024-01-06,Sunscreen,Beauty & Personal Care,East,Offline,4,1698.77,6795.08,Net Banking,CUST04344
TXN0008477,2024-01-06,Spices Pack,Groceries,East,Online,1,449.1,449.1,Net Banking,CUST04372
TXN0033412,2024-01-06,Football,Sports & Fitness,West,Online,1,4736.21,4736.21,UPI,CUST05461
TXN0028815,2024-01-06,Smartwatch,Electronics,North,Offline,1,46684.15,46684.15,Cash,CUST09159
TXN0049989,2024-01-06,Bluetooth Speaker,Electronics,West,Online,2,36878.23,73756.46,UPI,CUST07231
TXN0004032,2024-01-06,Laptop,Electronics,North,Offline,1,31711.97,31711.97,Net Banking,CUST10392
TXN0010921,2024-01-06,Dress,Clothing,West,Online,1,575.1,575.1,UPI,CUST00420
TXN0022481,2024-01-06,Cycling Helmet,Sports & Fitness,North,Offline,1,1275.77,1275.77,UPI,CUST07949
TXN0028681,2024-01-06,Vacuum Cleaner,Home & Kitchen,South,Online,2,7075.76,14151.52,Credit Card,CUST11482
TXN0041220,2024-01-06,Mixer Grinder,Home & Kitchen,North,Offline,4,590.73,2362.92,Cash,CUST04878
TXN0033018,2024-01-06,Headphones,Electronics,East,Online,1,6927.67,6927.67,UPI,CUST06167
TXN0032244,2024-01-06,Smartwatch,Electronics,North,Online,1,40703.76,40703.76,Net Banking,CUST11240
TXN0004066,2024-01-07,Sunscreen,Beauty & Personal Care,South,Offline,1,1548.58,1548.58,Credit Card,CUST06959
TXN0011503,2024-01-07,Smartwatch,Electronics,West,Online,1,15261.31,15261.31,UPI,CUST01782
TXN0043910,2024-01-07,Novel,Books & Stationery,East,Offline,2,507.14,1014.28,Cash,CUST00911
TXN0010055,2024-01-07,Sunscreen,Beauty & Personal Care,South,Online,3,2081.69,6245.07,UPI,CUST01802
TXN0036330,2024-01-07,Coffee Jar,Groceries,North,Online,2,428.72,857.44,Credit Card,CUST10062
TXN0027617,2024-01-07,Sweater,Clothing,West,Online,1,1725.19,1725.19,Net Banking,CUST01916
TXN0039473,2024-01-07,Mixer Grinder,Home & Kitchen,West,Offline,1,4383.34,4383.34,Credit Card,CUST09640
TXN0012088,2024-01-07,Face Wash,Beauty & Personal Care,East,Online,1,1923.31,1923.31,Cash,CUST01248
TXN0002552,2024-01-07,T-Shirt,Clothing,South,Online,4,1427.87,5711.48,Credit Card,CUST07765
TXN0029565,2024-01-07,Dress,Clothing,South,Offline,2,3384.46,6768.92,Credit Card,CUST01205
TXN0026377,2024-01-07,T-Shirt,Clothing,North,Online,1,2317.97,2317.97,UPI,CUST06114
TXN0009616,2024-01-07,T-Shirt,Clothing,South,Offline,3,1917.5,5752.5,UPI,CUST09579
TXN0002939,2024-01-07,Pen Set,Books & Stationery,East,Offline,1,927.27,927.27,Cash,CUST03702
TXN0006030,2024-01-07,Sugar 1kg,Groceries,East,Online,2,716.32,1432.64,Net Banking,CUST04009
TXN0009411,2024-01-07,Face Wash,Beauty & Personal Care,South,Online,4,1505.87,6023.48,Cash,CUST06997
TXN0016968,2024-01-07,Perfume,Beauty & Personal Care,North,Online,1,1370.5,1370.5,Cash,CUST08534
TXN0049039,2024-01-07,T-Shirt,Clothing,North,Offline,5,3885.87,19429.35,UPI,CUST01663
TXN0017795,2024-01-07,Spices Pack,Groceries,East,Offline,3,869.69,2609.07,UPI,CUST07942
TXN0034352,2024-01-07,Tea Powder,Groceries,West,Online,3,739.91,2219.73,UPI,CUST07893
TXN0049062,2024-01-07,Water Bottle,Home & Kitchen,North,Online,1,4137.71,4137.71,Credit Card,CUST11837
TXN0027110,2024-01-07,Jacket,Clothing,North,Offline,1,3236.06,3236.06,UPI,CUST05664
TXN0033310,2024-01-07,Notebook Pack,Books & Stationery,North,Online,1,1121.91,1121.91,UPI,CUST01120
TXN0045684,2024-01-07,Cycling Helmet,Sports & Fitness,West,Offline,1,1790.04,1790.04,UPI,CUST11814
TXN0001556,2024-01-07,Power Bank,Electronics,South,Offline,3,43321.75,129965.25,Net Banking,CUST09146
TXN0000775,2024-01-07,Backpack,Books & Stationery,East,Offline,1,284.13,284.13,Credit Card,CUST09488
TXN0011560,2024-01-07,Smartwatch,Electronics,North,Offline,1,5932.97,5932.97,UPI,CUST05591
TXN0045123,2024-01-07,Sweater,Clothing,West,Online,1,3359.79,3359.79,UPI,CUST11035
TXN0017427,2024-01-07,Formal Shirt,Clothing,West,Online,1,882.44,882.44,UPI,CUST02396
TXN0025613,2024-01-07,Jacket,Clothing,East,Online,4,3506.62,14026.48,Credit Card,CUST04352
TXN0009824,2024-01-07,Cycling Helmet,Sports & Fitness,East,Online,2,4466.13,8932.26,Credit Card,CUST04182
TXN0026025,2024-01-07,Formal Shirt,Clothing,East,Offline,4,2870.48,11481.92,Credit Card,CUST07285
TXN0017439,2024-01-07,Tablet,Electronics,West,Online,1,23209.28,23209.28,Net Banking,CUST08021
TXN0013454,2024-01-07,Perfume,Beauty & Personal Care,North,Online,1,592.52,592.52,UPI,CUST05102
TXN0024724,2024-01-07,Vacuum Cleaner,Home & Kitchen,North,Offline,3,5031.73,15095.19,Credit Card,CUST04345
TXN0047073,2024-01-07,Coffee Jar,Groceries,North,Offline,2,639.96,1279.92,Credit Card,CUST10416
TXN0046465,2024-01-07,Sneakers,Clothing,North,Online,1,2243.12,2243.12,UPI,CUST05252
TXN0019782,2024-01-07,Tea Powder,Groceries,North,Offline,1,688.86,688.86,Cash,CUST10799
TXN0019384,2024-01-07,Jeans,Clothing,East,Online,1,683.97,683.97,UPI,CUST09121
TXN0010580,2024-01-07,Sneakers,Clothing,South,Online,3,746.5,2239.5,Credit Card,CUST10986
TXN0038623,2024-01-07,Formal Shirt,Clothing,West,Offline,4,1879.3,7517.2,Credit Card,CUST08753
TXN0036227,2024-01-07,Notebook Pack,Books & Stationery,West,Online,1,106.9,106.9,UPI,CUST10074
TXN0022309,2024-01-07,Yoga Mat,Sports & Fitness,North,Offline,1,5865.68,5865.68,Credit Card,CUST07768
TXN0016285,2024-01-07,Dress,Clothing,South,Offline,3,911.53,2734.59,UPI,CUST06493
TXN0006268,2024-01-07,Cycling Helmet,Sports & Fitness,East,Online,1,5403.23,5403.23,Net Banking,CUST05379
TXN0043461,2024-01-07,Tea Powder,Groceries,North,Offline,3,717.59,2152.77,Credit Card,CUST05537
TXN0015437,2024-01-07,T-Shirt,Clothing,West,Online,1,3360.79,3360.79,Credit Card,CUST03431
TXN0041027,2024-01-07,Smartwatch,Electronics,East,Online,1,48438.21,48438.21,UPI,CUST10519
TXN0014929,2024-01-07,Football,Sports & Fitness,South,Offline,1,4971.51,4971.51,Net Banking,CUST02410
TXN0026657,2024-01-07,Perfume,Beauty & Personal Care,South,Offline,1,2448.72,2448.72,Cash,CUST07467
TXN0015351,2024-01-07,Tablet,Electronics,East,Online,2,37193.43,74386.86,UPI,CUST08213
TXN0006365,2024-01-07,Water Bottle,Home & Kitchen,North,Online,1,2638.06,2638.06,Credit Card,CUST00825
TXN0048258,2024-01-08,Lotion,Beauty & Personal Care,South,Online,2,874.05,1748.1,Credit Card,CUST05394
TXN0032097,2024-01-08,Non-stick Pan,Home & Kitchen,West,Offline,5,3526.43,17632.15,Net Banking,CUST00543
TXN0045834,2024-01-08,Bedsheet Set,Home & Kitchen,West,Offline,3,2529.33,7587.99,UPI,CUST08815
TXN0014457,2024-01-08,Tablet,Electronics,South,Online,2,53286.83,106573.66,Cash,CUST10547
TXN0023428,2024-01-08,Smartwatch,Electronics,South,Offline,1,21280.51,21280.51,Credit Card,CUST09409
TXN0040893,2024-01-08,Power Bank,Electronics,South,Offline,2,1480.18,2960.36,UPI,CUST07238
TXN0047596,2024-01-08,Dumbbell Set,Sports & Fitness,North,Online,2,4256.06,8512.12,UPI,CUST09457
TXN0026999,2024-01-08,Power Bank,Electronics,East,Offline,1,59328.26,59328.26,Net Banking,CUST07493
TXN0035429,2024-01-08,Tablet,Electronics,West,Online,1,26794.79,26794.79,Cash,CUST02061
TXN0048669,2024-01-08,Cricket Bat,Sports & Fitness,West,Offline,3,1333.21,3999.63,Credit Card,CUST01938
TXN0049166,2024-01-08,Wheat Flour 5kg,Groceries,North,Online,1,201.04,201.04,UPI,CUST10635
TXN0018457,2024-01-08,Notebook Pack,Books & Stationery,South,Online,1,797.08,797.08,UPI,CUST05785
TXN0008842,2024-01-08,Sketchbook,Books & Stationery,East,Offline,2,1165.66,2331.32,UPI,CUST02982
TXN0007903,2024-01-08,Dress,Clothing,East,Offline,1,1214.26,1214.26,Credit Card,CUST03504
TXN0026523,2024-01-08,Tea Powder,Groceries,West,Online,4,268.5,1074.0,Net Banking,CUST00057
TXN0049389,2024-01-08,Pen Set,Books & Stationery,West,Online,5,152.31,761.55,UPI,CUST11009
TXN0026524,2024-01-08,Bedsheet Set,Home & Kitchen,South,Online,5,4149.94,20749.7,UPI,CUST05567
TXN0014587,2024-01-08,Formal Shirt,Clothing,North,Offline,1,2187.41,2187.41,Credit Card,CUST11853
TXN0029947,2024-01-08,Dumbbell Set,Sports & Fitness,West,Offline,3,1453.5,4360.5,UPI,CUST04755
TXN0031359,2024-01-08,Lipstick,Beauty & Personal Care,South,Online,1,867.84,867.84,UPI,CUST02341
TXN0011619,2024-01-08,Cycling Helmet,Sports & Fitness,West,Offline,1,2491.47,2491.47,Net Banking,CUST04567
TXN0036572,2024-01-08,Headphones,Electronics,South,Offline,2,50017.63,100035.26,Net Banking,CUST01593
TXN0011438,2024-01-08,Pressure Cooker,Home & Kitchen,West,Offline,2,4660.77,9321.54,Net Banking,CUST05645
TXN0048010,2024-01-08,Power Bank,Electronics,West,Online,4,2468.17,9872.68,Cash,CUST05201
TXN0032623,2024-01-08,Coffee Jar,Groceries,South,Offline,1,328.89,328.89,Cash,CUST10485
TXN0028654,2024-01-08,Perfume,Beauty & Personal Care,East,Online,1,2461.01,2461.01,Cash,CUST08093
TXN0037774,2024-01-08,Perfume,Beauty & Personal Care,West,Online,3,438.19,1314.57,Credit Card,CUST10820
TXN0037891,2024-01-08,Bluetooth Speaker,Electronics,South,Online,3,59536.65,178609.95,Cash,CUST11567
TXN0049791,2024-01-08,Shampoo,Beauty & Personal Care,East,Online,4,428.45,1713.8,Credit Card,CUST02478
TXN0001225,2024-01-08,Sweater,Clothing,North,Offline,2,1059.86,2119.72,UPI,CUST09585
TXN0015235,2024-01-08,Power Bank,Electronics,East,Online,1,10703.29,10703.29,Cash,CUST07181
TXN0031651,2024-01-08,Wheat Flour 5kg,Groceries,North,Online,2,442.37,884.74,Cash,CUST04703
TXN0044716,2024-01-08,Running Shoes,Sports & Fitness,West,Offline,1,5624.41,5624.41,Credit Card,CUST09959
TXN0047536,2024-01-08,Wheat Flour 5kg,Groceries,West,Online,2,67.52,135.04,Cash,CUST06735
TXN0041807,2024-01-08,Wheat Flour 5kg,Groceries,North,Online,4,391.34,1565.36,UPI,CUST09121
TXN0049345,2024-01-08,Shampoo,Beauty & Personal Care,North,Online,2,1999.33,3998.66,Net Banking,CUST01249
TXN0006560,2024-01-08,Wheat Flour 5kg,Groceries,South,Offline,3,108.32,324.96,Cash,CUST02083
TXN0013330,2024-01-08,Headphones,Electronics,North,Online,1,3089.87,3089.87,Cash,CUST04580
TXN0014289,2024-01-08,Tea Powder,Groceries,South,Online,1,203.08,203.08,UPI,CUST09376
TXN0040550,2024-01-08,Spices Pack,Groceries,North,Online,1,636.82,636.82,UPI,CUST00686
TXN0007041,2024-01-08,Jacket,Clothing,West,Offline,2,1530.56,3061.12,UPI,CUST06480
TXN0027442,2024-01-08,Formal Shirt,Clothing,East,Online,1,2298.63,2298.63,Net Banking,CUST01054
TXN0014444,2024-01-08,Smartphone,Electronics,West,Online,5,56386.35,281931.75,Credit Card,CUST01297
TXN0021766,2024-01-08,Headphones,Electronics,West,Online,3,58322.38,174967.14,Credit Card,CUST05394
TXN0040508,2024-01-08,Pressure Cooker,Home & Kitchen,East,Online,3,6591.87,19775.61,Credit Card,CUST02010
TXN0049263,2024-01-08,Face Wash,Beauty & Personal Care,West,Offline,1,1717.1,1717.1,Net Banking,CUST05156
TXN0030459,2024-01-08,Pressure Cooker,Home & Kitchen,East,Online,4,3016.61,12066.44,Credit Card,CUST00147
TXN0044718,2024-01-08,Laptop,Electronics,North,Offline,2,51640.59,103281.18,UPI,CUST03300
TXN0047257,2024-01-08,Laptop,Electronics,East,Online,3,19963.32,59889.96,Credit Card,CUST10344
TXN0026622,2024-01-08,Perfume,Beauty & Personal Care,East,Online,1,1304.06,1304.06,UPI,CUST00641
TXN0018906,2024-01-09,Bedsheet Set,Home & Kitchen,North,Online,2,6830.03,13660.06,Net Banking,CUST00332
TXN0032969,2024-01-09,Coffee Jar,Groceries,East,Offline,2,892.58,1785.16,Credit Card,CUST08133
TXN0048964,2024-01-09,Spices Pack,Groceries,South,Online,1,286.14,286.14,UPI,CUST04012
TXN0012893,2024-01-09,Shampoo,Beauty & Personal Care,East,Online,3,2243.26,6729.78,UPI,CUST01909
TXN0042801,2024-01-09,Spices Pack,Groceries,East,Online,4,390.81,1563.24,Net Banking,CUST02928
TXN0013968,2024-01-09,Smartphone,Electronics,North,Online,1,21988.56,21988.56,UPI,CUST08741
TXN0038430,2024-01-09,Power Bank,Electronics,North,Offline,2,20511.65,41023.3,Net Banking,CUST11122
TXN0017269,2024-01-09,Headphones,Electronics,East,Online,2,59051.61,118103.22,Net Banking,CUST09084
TXN0036574,2024-01-09,Rice 5kg,Groceries,North,Online,1,466.06,466.06,UPI,CUST01017
TXN0030790,2024-01-09,Formal Shirt,Clothing,East,Offline,1,971.4,971.4,UPI,CUST05031
TXN0038807,2024-01-09,Power Bank,Electronics,South,Offline,4,41353.35,165413.4,Credit Card,CUST02139
TXN0015961,2024-01-09,Spices Pack,Groceries,North,Online,1,675.62,675.62,Credit Card,CUST01069
TXN0020323,2024-01-09,Non-stick Pan,Home & Kitchen,North,Online,3,7444.19,22332.57,UPI,CUST06854
TXN0024098,2024-01-09,Sweater,Clothing,East,Online,5,3101.79,15508.95,Credit Card,CUST10743
TXN0041879,2024-01-09,Bedsheet Set,Home & Kitchen,North,Offline,1,7451.46,7451.46,Credit Card,CUST03728
TXN0021719,2024-01-09,Sneakers,Clothing,West,Offline,2,907.04,1814.08,Credit Card,CUST03473
TXN0045902,2024-01-09,Sweater,Clothing,East,Offline,1,1084.73,1084.73,UPI,CUST00467
TXN0017861,2024-01-09,Pen Set,Books & Stationery,West,Online,2,703.29,1406.58,UPI,CUST02616
TXN0038446,2024-01-09,Sunscreen,Beauty & Personal Care,East,Online,1,567.61,567.61,Net Banking,CUST08903
TXN0031178,2024-01-09,Yoga Mat,Sports & Fitness,East,Offline,1,4718.46,4718.46,Credit Card,CUST11707
TXN0038322,2024-01-09,T-Shirt,Clothing,East,Offline,2,3113.65,6227.3,UPI,CUST02069
TXN0009021,2024-01-09,Dress,Clothing,West,Online,1,2620.55,2620.55,UPI,CUST03117
TXN0047142,2024-01-09,Lotion,Beauty & Personal Care,West,Offline,1,308.7,308.7,UPI,CUST03290
TXN0032828,2024-01-09,Formal Shirt,Clothing,South,Offline,1,2908.31,2908.31,Credit Card,CUST04322
TXN0039793,2024-01-09,Formal Shirt,Clothing,East,Online,1,2013.38,2013.38,Credit Card,CUST03455
TXN0040455,2024-01-09,T-Shirt,Clothing,South,Online,1,3119.14,3119.14,Cash,CUST07080
TXN0034262,2024-01-09,Non-stick Pan,Home & Kitchen,East,Online,1,2052.94,2052.94,Net Banking,CUST11981
TXN0048083,2024-01-09,Laptop,Electronics,East,Online,4,58935.91,235743.64,Credit Card,CUST00912
TXN0029751,2024-01-09,Coffee Jar,Groceries,East,Offline,2,100.17,200.34,Credit Card,CUST08870
TXN0044212,2024-01-09,Smartphone,Electronics,West,Online,2,7696.0,15392.0,UPI,CUST07639
TXN0045230,2024-01-09,Sunscreen,Beauty & Personal Care,South,Online,1,596.03,596.03,Credit Card,CUST05830
TXN0006430,2024-01-09,Smartwatch,Electronics,East,Online,2,52993.19,105986.38,UPI,CUST07809
TXN0039874,2024-01-09,Novel,Books & Stationery,West,Online,1,40.14,40.14,UPI,CUST04384
TXN0041272,2024-01-09,Sneakers,Clothing,South,Offline,4,2710.61,10842.44,Credit Card,CUST03710
TXN0005455,2024-01-09,Headphones,Electronics,East,Online,1,51095.85,51095.85,Credit Card,CUST04955
TXN0009498,2024-01-09,Novel,Books & Stationery,North,Online,1,340.04,340.04,UPI,CUST02796
TXN0029680,2024-01-09,Yoga Mat,Sports & Fitness,West,Offline,2,4801.74,9603.48,UPI,CUST07053
TXN0021798,2024-01-09,Cooking Oil 1L,Groceries,West,Offline,1,191.74,191.74,UPI,CUST07224
TXN0049409,2024-01-09,Formal Shirt,Clothing,East,Online,1,3019.46,3019.46,UPI,CUST10550
TXN0015915,2024-01-09,Sunscreen,Beauty & Personal Care,East,Offline,2,682.6,1365.2,Net Banking,CUST04860
TXN0035772,2024-01-09,Smartwatch,Electronics,East,Offline,1,45405.76,45405.76,Cash,CUST00523
TXN0040764,2024-01-10,Notebook Pack,Books & Stationery,West,Offline,3,458.33,1374.99,UPI,CUST10853
TXN0024576,2024-01-10,Cooking Oil 1L,Groceries,West,Online,1,145.35,145.35,Net Banking,CUST07739
TXN0002557,2024-01-10,Sweater,Clothing,West,Online,1,1371.95,1371.95,Credit Card,CUST03631
TXN0044478,2024-01-10,Tablet,Electronics,West,Online,4,17389.18,69556.72,Cash,CUST10423
TXN0011140,2024-01-10,Power Bank,Electronics,South,Online,3,17648.51,52945.53,Cash,CUST02216
TXN0024100,2024-01-10,Sweater,Clothing,East,Offline,2,1025.48,2050.96,UPI,CUST09418
TXN0028211,2024-01-10,Bedsheet Set,Home & Kitchen,North,Online,3,5588.1,16764.3,Cash,CUST00050
TXN0020847,2024-01-10,Sneakers,Clothing,East,Offline,1,507.96,507.96,Cash,CUST01638
TXN0020714,2024-01-10,T-Shirt,Clothing,West,Online,2,1266.65,2533.3,UPI,CUST03240
TXN0005475,2024-01-10,Wheat Flour 5kg,Groceries,North,Online,5,729.86,3649.3,Net Banking,CUST03657
TXN0013375,2024-01-10,Sunscreen,Beauty & Personal Care,East,Online,3,950.2,2850.6,Net Banking,CUST10732
TXN0025325,2024-01-10,Dress,Clothing,South,Online,3,2684.99,8054.97,UPI,CUST05998
TXN0047599,2024-01-10,Sneakers,Clothing,East,Online,1,3024.01,3024.01,Credit Card,CUST08661
TXN0002922,2024-01-10,Dumbbell Set,Sports & Fitness,North,Online,1,4992.22,4992.22,UPI,CUST01400
TXN0033872,2024-01-10,Power Bank,Electronics,East,Online,4,2156.22,8624.88,UPI,CUST10083
TXN0040810,2024-01-10,Jeans,Clothing,East,Online,1,409.07,409.07,UPI,CUST01021
TXN0048657,2024-01-10,Sunscreen,Beauty & Personal Care,East,Online,1,835.43,835.43,Credit Card,CUST07552
TXN0025752,2024-01-10,Smartwatch,Electronics,West,Online,2,39128.39,78256.78,Net Banking,CUST10714
TXN0042444,2024-01-10,Headphones,Electronics,South,Online,2,44312.54,88625.08,UPI,CUST02722
TXN0027447,2024-01-10,Novel,Books & Stationery,South,Online,2,93.85,187.7,UPI,CUST00509
TXN0039379,2024-01-10,Dress,Clothing,East,Online,3,885.86,2657.58,Cash,CUST00333
TXN0016552,2024-01-10,Jeans,Clothing,West,Offline,3,1076.77,3230.31,Cash,CUST03390
TXN0000966,2024-01-10,Yoga Mat,Sports & Fitness,South,Online,2,1144.17,2288.34,Cash,CUST03664
TXN0009200,2024-01-10,Yoga Mat,Sports & Fitness,North,Offline,2,4088.01,8176.02,UPI,CUST00682
TXN0012196,2024-01-10,Yoga Mat,Sports & Fitness,North,Offline,1,312.3,312.3,UPI,CUST08762
TXN0001366,2024-01-10,Power Bank,Electronics,West,Offline,1,59813.45,59813.45,Cash,CUST07803
TXN0002618,2024-01-10,Mixer Grinder,Home & Kitchen,East,Online,1,4514.1,4514.1,Credit Card,CUST01939
TXN0001221,2024-01-10,Smartphone,Electronics,East,Online,3,44775.03,134325.09,Cash,CUST02787
TXN0037793,2024-01-10,Formal Shirt,Clothing,West,Online,2,1273.38,2546.76,Credit Card,CUST00939
TXN0048148,2024-01-10,Water Bottle,Home & Kitchen,North,Offline,1,5689.25,5689.25,Net Banking,CUST10917
TXN0047927,2024-01-10,Bluetooth Speaker,Electronics,East,Online,4,13293.78,53175.12,Cash,CUST00791
TXN0024008,2024-01-10,Non-stick Pan,Home & Kitchen,East,Offline,1,4006.76,4006.76,Cash,CUST01868
